Sample Number,Article Number,Year & Month,Journal,DOI,Matrix name,Monomer,Functional group,Initiator,Matrix modification method,Matrix relative dielectric constant (1Hz),Matrix relative dielectric constant (10Hz),Matrix relative dielectric constant (100Hz),Matrix relative dielectric constant (1kHz),Matrix relative dielectric constant (10kHz),Matrix relative dielectric constant (10^5Hz),Matrix relative dielectric constant (1MHz),Matrix dielectric loss (1Hz),Matrix dielectric loss (10Hz),Matrix dielectric loss (100Hz),Matrix dielectric loss (1kHz),Matrix dielectric loss (10kHz),Matrix dielectric loss (10^5Hz),Matrix dielectric loss (1MHz),Matrix breakdown electric field/kV·mm-1,Matrix conductivity (1Hz)/S·m-1,Matrix conductivity (10Hz)/S·m-1,Matrix conductivity (100Hz)/S·m-1,Matrix conductivity (1kHz)/S·m-1,Matrix conductivity (10kHz)/S·m-1,Matrix conductivity (10^5Hz)/S·m-1,Matrix conductivity (1MHz)/S·m-1,Matrix elastic modulus/MPa,Particle material category,Particle conductivity category,Particle component,Particle main elements,Particle morphology,Particle size/nm,Particle arrangement,Filling ratio (wt),Filling ratio (vol),Particle synthesis method,Particle modification method,Particle relative dielectric constant (1Hz),Particle relative dielectric constant (10Hz),Particle relative dielectric constant (100Hz),Particle relative dielectric constant (1kHz),Particle relative dielectric constant (10kHz),Particle relative dielectric constant (10^5Hz),Particle relative dielectric constant (1MHz),Particle dielectric loss (1Hz),Particle dielectric loss (10Hz),Particle dielectric loss (100Hz),Particle dielectric loss (1kHz),Particle dielectric loss (10kHz),Particle dielectric loss (10^5Hz),Particle dielectric loss (1MHz),Particle conductivity (1Hz)/S·m-1,Particle conductivity (10Hz)/S·m-1,Particle conductivity (100Hz)/S·m-1,Particle conductivity (1kHz)/S·m-1,Particle conductivity (10kHz)/S·m-1,Particle conductivity (10^5Hz)/S·m-1,Particle conductivity (1MHz)/S·m-1,Preparation of composite,Composite thickness/mm,Composite relative dielectric constant (1Hz),Composite relative dielectric constant (10Hz),Composite relative dielectric constant (100Hz),Composite relative dielectric constant (1kHz),Composite relative dielectric constant (10kHz),Composite relative dielectric constant (10^5Hz),Composite relative dielectric constant (1MHz),Composite elastic modulus/MPa,Composite dielectric loss (1Hz),Composite dielectric loss (10Hz),Composite dielectric loss (100Hz),Composite dielectric loss (1kHz),Composite dielectric loss (10kHz),Composite dielectric loss (10^5Hz),Composite dielectric loss (1MHz),Composite conductivity (1Hz)/S·m-1,Composite conductivity (10Hz)/S·m-1,Composite conductivity (100Hz)/S·m-1,Composite conductivity (1kHz)/S·m-1,Composite conductivity (10kHz)/S·m-1,Composite conductivity (10^5Hz)/S·m-1,Composite conductivity (1MHz)/S·m-1,Maximum strain,Breakdown voltage/kV,Breakdown electric field/kV·mm-1,Pre-stretching ratio,Prestress/N,Applied electric field/kV·mm,Frequency/Hz,Actuation displacement/mm,Actuating force/N,Actuating strain,Stress/MPa,Area strain,Response time/ms,Recovery time/ms,Response speed/Hz,Maximum bandwidth/Hz,Electromechanical sensitivity/MPa-1,Elastic energy density/MPa-1,Power density/W·kg-1,Energy density/J·kg-1,Energy efficiency/%,Cyclic voltage/Kv,Cyclic electric field/kV·mm-1,Cyclic strain,Cycle life,Time constant/ms,Single type particles or not,2nd particle material category,2nd particle conductivity category,2nd particle component,2nd particle main elements,2nd particle morphology,2nd particle size,2nd particle arrangement,2nd filling ratio (wt),2nd filling ratio (vol),2nd particle synthesis method,2nd particle modification method,2nd particle relative dielectric constant (1Hz),2nd particle relative dielectric constant (10Hz),2nd particle relative dielectric constant (100Hz),2nd particle relative dielectric constant (1kHz),2nd particle relative dielectric constant (10kHz),2nd particle relative dielectric constant (10^5Hz),2nd particle relative dielectric constant (1MHz),2nd particle dielectric loss (1Hz),2nd particle dielectric loss (10Hz),2nd particle dielectric loss (100Hz),2nd particle dielectric loss (1kHz),2nd particle dielectric loss (10kHz),2nd particle dielectric loss (10^5Hz),2nd particle dielectric loss (1MHz),2nd particle conductivity (1Hz),2nd particle conductivity (10Hz),2nd particle conductivity (100Hz),2nd particle conductivity (1kHz),2nd particle conductivity (10kHz),2nd particle conductivity (10^5Hz),2nd particle conductivity (1MHz),3rd particle material category,3rd particle conductivity category,3rd particle component,3rd particle main elements,3rd particle morphology,3rd particle size,3rd particle arrangement,3rd doping ratio (wt),3rd doping ratio (vol),3rd particle synthesis method,3rd particle modification method,3rd particle relative dielectric constant (1Hz),3rd particle relative dielectric constant (10Hz),3rd particle relative dielectric constant (100Hz),3rd particle relative dielectric constant (1kHz),3rd particle relative dielectric constant (10kHz),3rd particle relative dielectric constant (10^5Hz),3rd particle relative dielectric constant (1MHz),3rd particle dielectric loss (1Hz),3rd particle dielectric loss (10Hz),3rd particle dielectric loss (100Hz),3rd particle dielectric loss (1kHz),3rd particle dielectric loss (10kHz),3rd particle dielectric loss (10^5Hz),3rd particle dielectric loss (1MHz),3rd particle conductivity (1Hz),3rd particle conductivity (10Hz),3rd particle conductivity (100Hz),3rd particle conductivity (1kHz),3rd particle conductivity (10kHz),3rd particle conductivity (10^5Hz),3rd particle conductivity (1MHz)
497,88,202305,ACS APPLIED MATERIALS & INTERFACES,10.1021/acsami.2c21994,"PDMS (Sylgard 184, Dow Corning)",,,,,,,3.55,3.62,3.59,3.77,,,,0.01,0.004,0.003,0.002,,,,,,,,,,3.04,Metal,,"Eutectic Gallium, Indium",Ga/In,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.48,11.16,11.27,11.16,,,,,0.03,0.028,0.028,0.082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,Ceramic Materials,Dielectric,GO,C,,,,4%,,,Polydopamine (PDA) coating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,88,202305,ACS APPLIED MATERIALS & INTERFACES,10.1021/acsami.2c21994,"PDMS (Sylgard 184, Dow Corning)",,,,,,,3.55,3.62,3.59,3.77,,,,0.01,0.004,0.003,0.002,,,,,,,,,,3.04,Metal,,"Eutectic Gallium, Indium",Ga/In,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.78,12.84,12.91,12.46,,,,,0.014,0.014,0.013,0.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,Ceramic Materials,Dielectric,GO,C,,,,4%,,,Polydopamine (PDA) coating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,88,202305,ACS APPLIED MATERIALS & INTERFACES,10.1021/acsami.2c21994,"PDMS (Sylgard 184, Dow Corning)",,,,,,,3.55,3.62,3.59,3.77,,,,0.01,0.004,0.003,0.002,,,,,,,,,,3.04,Metal,,"Eutectic Gallium, Indium",Ga/In,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,18.95,19.13,18.69,,,,,0.011,0.013,0.012,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,Ceramic Materials,Dielectric,GO,C,,,,4%,,,Polydopamine (PDA) coating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,88,202305,ACS APPLIED MATERIALS & INTERFACES,10.1021/acsami.2c21994,"PDMS (Sylgard 184, Dow Corning)",,,,,,,3.55,3.62,3.59,3.77,,,,0.01,0.004,0.003,0.002,,,,,,,,,,3.04,Metal,,"Eutectic Gallium, Indium",Ga/In,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.37,35.16,34.85,33.43,,,,,0.021,0.017,0.016,0.052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,Ceramic Materials,Dielectric,GO,C,,,,4%,,,Polydopamine (PDA) coating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,88,202305,ACS APPLIED MATERIALS & INTERFACES,10.1021/acsami.2c21994,"PDMS (Sylgard 184, Dow Corning)",,,,,,,3.55,3.62,3.59,3.77,,,,0.01,0.004,0.003,0.002,,,,,,,,,,3.04,Metal,,"Eutectic Gallium, Indium",Ga/In,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.98,57.05,55.8,52.42,,1.55,,,0.017,0.014,0.025,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,Ceramic Materials,Dielectric,GO,C,,,,4%,,,Polydopamine (PDA) coating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,89,202202,COMPOSITES PART B-ENGINEERING,10.1016/j.compositesb.2022.109655,P(VDF-HFP),,,,,10.81,10.35,10.26,10.3,9.25,7.69,5.31,0.8,0.09,0.02,0.03,0.09,0.2,0.3,66.8,0.000000001,0.00000001,0.0000001,0.000001,0.00001,0.0001,0.001,1.59,Polymer,,FS30,C/O/H/F,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.81,10.35,10.26,10.3,9.25,7.69,5.31,1.59,0.8,0.09,0.02,0.03,0.09,0.2,0.3,0.000000001,0.00000001,0.0000001,0.000001,0.00001,0.0001,0.001,>20,,66.8,,,,,,,,,,,,,,6.5,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,89,202202,COMPOSITES PART B-ENGINEERING,10.1016/j.compositesb.2022.109655,P(VDF-HFP),,,,,10.81,10.35,10.26,10.3,9.25,7.69,5.31,0.8,0.09,0.02,0.03,0.09,0.2,0.3,66.8,0.000000001,0.00000001,0.0000001,0.000001,0.00001,0.0001,0.001,1.59,Polymer,,FS30,C/O/H/F,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,18.22,13,11.63,11.2,10.53,8.88,6.5,1.37,12,4,0.3,0.06,0.07,0.12,0.17,0.00000001,0.00000001,0.0000001,0.000001,0.00001,0.0001,0.001,>20,,55.4,,,,,,,,,,,,,,8.2,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,89,202202,COMPOSITES PART B-ENGINEERING,10.1016/j.compositesb.2022.109655,P(VDF-HFP),,,,,10.81,10.35,10.26,10.3,9.25,7.69,5.31,0.8,0.09,0.02,0.03,0.09,0.2,0.3,66.8,0.000000001,0.00000001,0.0000001,0.000001,0.00001,0.0001,0.001,1.59,Polymer,,FS30,C/O/H/F,,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,20.97,12.73,10.9,10.9,9.98,8.42,5.77,1.35,11,2,0.2,0.05,0.06,0.1,0.15,0.00000001,0.00000001,0.0000001,0.000001,0.00001,0.0001,0.001,>20,,58.3,,,,,,,,,,,,,,8.1,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,89,202202,COMPOSITES PART B-ENGINEERING,10.1016/j.compositesb.2022.109655,P(VDF-HFP),,,,,10.81,10.35,10.26,10.3,9.25,7.69,5.31,0.8,0.09,0.02,0.03,0.09,0.2,0.3,66.8,0.000000001,0.00000001,0.0000001,0.000001,0.00001,0.0001,0.001,1.59,Polymer,,FS30,C/O/H/F,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,23.9,12.91,11.26,10.7,9.62,7.97,5.59,1.14,10,2,0.3,0.05,0.04,0.1,0.13,0.00000001,0.00000001,0.0000001,0.000001,0.00001,0.0001,0.001,>20,,56.7,,,,,,,,,,,,,,9.4,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,90,201910,NPG ASIA MATERIALS,10.1038/s41427-019-0147-5,VHB4905,,,,,,,,4.45,4.25,4.01,3.57,,,,,,,,,,,,,,,,,Polymer,,PEGDA,C/H/O,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.45,4.25,4.01,3.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,90,201910,NPG ASIA MATERIALS,10.1038/s41427-019-0147-5,CN9021,,,,,,,,5.54,5.3,5.09,4.73,,,,,,,,,,,,,,,,,Polymer,,PEGDA,C/H/O,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.54,5.3,5.09,4.73,0.337,,,,,,,,,,,,,,,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,90,201910,NPG ASIA MATERIALS,10.1038/s41427-019-0147-5,CN9022,,,,,,,,5.54,5.3,5.09,4.73,,,,,,,,,,,,,,,,,Polymer,,PEGDA,C/H/O,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.26,5.9,5.62,5.13,0.337,,,,,,,,,,,,,,,4.23,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,90,201910,NPG ASIA MATERIALS,10.1038/s41427-019-0147-5,CN9023,,,,,,,,5.54,5.3,5.09,4.73,,,,,,,,,,,,,,,,,Polymer,,PEGDA,C/H/O,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.82,6.54,6.18,5.78,0.55,,,,,,,,,,,,,,,3.01,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,90,201910,NPG ASIA MATERIALS,10.1038/s41427-019-0147-5,CN9024,,,,,,,,5.54,5.3,5.09,4.73,,,,,,,,,,,,,,,,,Polymer,,PEGDA,C/H/O,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.87,8.5,8.1,7.38,0.323,,,,,,,,,,,,,,,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,91,202004,SMART MATERIALS AND STRUCTURES,10.1088/1361-665X/ab57e8,PDMS,,,,,,,2.69,2.5,2.47,2.54,2.34,,,0.08,0.01,0.01,0.02,0.01,28.5,,,,,,,,0.395,Ceramic Materials,Dielectric Material,rGO,C,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.69,2.5,2.47,2.54,2.34,0.395,,,0.08,0.01,0.01,0.02,0.01,,,,,,,,,,28.5,,,,,,,,,0.045,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,91,202004,SMART MATERIALS AND STRUCTURES,10.1088/1361-665X/ab57e8,PDMS,,,,,,,2.69,2.5,2.47,2.54,2.34,,,0.08,0.01,0.01,0.02,0.01,28.5,,,,,,,,0.395,Ceramic Materials,Dielectric Material,rGO,C,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.47,5.45,5.25,5.32,4.95,0.1,,,0.2,0.07,0.07,0.1,0.07,,,,,,,,,,6.35,,,,,,,,,0.015,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,91,202004,SMART MATERIALS AND STRUCTURES,10.1088/1361-665X/ab57e8,PDMS,,,,,,,2.69,2.5,2.47,2.54,2.34,,,0.08,0.01,0.01,0.02,0.01,28.5,,,,,,,,0.395,Ceramic Materials,Dielectric Material,rGO,C,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.77,8.23,7.77,7.66,7.38,0.06,,,0.4,0.2,0.2,0.2,0.2,,,,,,,,,,3.38,,,,,,,,,0.01,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,91,202004,SMART MATERIALS AND STRUCTURES,10.1088/1361-665X/ab57e8,PDMS,,,,,,,2.69,2.5,2.47,2.54,2.34,,,0.08,0.01,0.01,0.02,0.01,28.5,,,,,,,,0.395,Ceramic Materials,Dielectric Material,rGO,C,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.57,19.51,15.67,12,10.16,0.05,,,5,4,3,2,1,,,,,,,,,,2.33,,,,,,,,,0,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,91,202004,SMART MATERIALS AND STRUCTURES,10.1088/1361-665X/ab57e8,PDMS,,,,,,,2.69,2.5,2.47,2.54,2.34,,,0.08,0.01,0.01,0.02,0.01,28.5,,,,,,,,0.395,Ceramic Materials,Dielectric Material,1SiO2@rGO,C/Si/O,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,4.78,4.72,4.69,4.69,0.26,,,1,0.09,0.03,0.04,0.03,,,,,,,,,,17.42,,,,,,,,,0.04,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,91,202004,SMART MATERIALS AND STRUCTURES,10.1088/1361-665X/ab57e8,PDMS,,,,,,,2.69,2.5,2.47,2.54,2.34,,,0.08,0.01,0.01,0.02,0.01,28.5,,,,,,,,0.395,Ceramic Materials,Dielectric Material,1SiO2@rGO,C/Si/O,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.13,4.35,4.29,4.09,3.94,0.21,,,0.8,0.1,0.1,0.1,0.09,,,,,,,,,,9.08,,,,,,,,,0.014,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,91,202004,SMART MATERIALS AND STRUCTURES,10.1088/1361-665X/ab57e8,PDMS,,,,,,,2.69,2.5,2.47,2.54,2.34,,,0.08,0.01,0.01,0.02,0.01,28.5,,,,,,,,0.395,Ceramic Materials,Dielectric Material,1SiO2@rGO,C/Si/O,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.73,6.27,5.84,5.38,4.92,0.055,,,1.5,0.4,0.4,0.3,0.2,,,,,,,,,,4.24,,,,,,,,,0.015,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,91,202004,SMART MATERIALS AND STRUCTURES,10.1088/1361-665X/ab57e8,PDMS,,,,,,,2.69,2.5,2.47,2.54,2.34,,,0.08,0.01,0.01,0.02,0.01,28.5,,,,,,,,0.395,Ceramic Materials,Dielectric Material,2SiO2@rGO,C/Si/O,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.53,3.71,3.68,3.71,3.71,0.22,,,0.7,0.01,0.02,0.02,0.01,,,,,,,,,,26.05,,,,,,,,,0.013,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,91,202004,SMART MATERIALS AND STRUCTURES,10.1088/1361-665X/ab57e8,PDMS,,,,,,,2.69,2.5,2.47,2.54,2.34,,,0.08,0.01,0.01,0.02,0.01,28.5,,,,,,,,0.395,Ceramic Materials,Dielectric Material,2SiO2@Rgo,C/Si/O,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.91,4.09,4.12,4.09,4.05,0.175,,,0.7,0.04,0.02,0.02,0.01,,,,,,,,,,23.8,,,,,,,,,0.091,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,91,202004,SMART MATERIALS AND STRUCTURES,10.1088/1361-665X/ab57e8,PDMS,,,,,,,2.69,2.5,2.47,2.54,2.34,,,0.08,0.01,0.01,0.02,0.01,28.5,,,,,,,,0.395,Ceramic Materials,Dielectric Material,2SiO2@rGO,C/Si/O,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.09,4.24,4.32,4.24,4.24,0.065,,,0.8,0.01,0.02,0.02,0.02,,,,,,,,,,9.83,,,,,,,,,0.021,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,92,202306,COMPOSITES SCIENCE AND TECHNOLOGY,10.1016/j.compscitech.2023.110122,D-PDMS,,,,,,,3.86,3.32,3.15,3.25,2.83,,,0.0184,0.0192,0.0176,0.0192,0.02,71.2323,,,,,,,,0.439543,Ceramic Materials,Conductor,PMOF,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.86,3.32,3.15,3.25,2.83,0.439543,,,0.0184,0.0192,0.0176,0.0192,0.02,,,,,,,,,,71.2323,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,92,202306,COMPOSITES SCIENCE AND TECHNOLOGY,10.1016/j.compscitech.2023.110122,D-PDMS,,,,,,,3.86,3.32,3.15,3.25,2.83,,,0.0184,0.0192,0.0176,0.0192,0.02,71.2323,,,,,,,,0.439543,Ceramic Materials,Conductor,PMOF,,,,,,0.0061,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.34,5.89,5.73,5.57,5.54,0.922161,,,0.0256,0.0216,0.0216,0.024,0.0288,,,,,,,,,,62.4086,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,92,202306,COMPOSITES SCIENCE AND TECHNOLOGY,10.1016/j.compscitech.2023.110122,D-PDMS,,,,,,,3.86,3.32,3.15,3.25,2.83,,,0.0184,0.0192,0.0176,0.0192,0.02,71.2323,,,,,,,,0.439543,Ceramic Materials,Conductor,PMOF,,,,,,0.0073,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4,8.34,7.66,7.76,7.47,1.12947,,,0.0384,0.028,0.0272,0.0368,0.048,,,,,,,,,,55.7505,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,92,202306,COMPOSITES SCIENCE AND TECHNOLOGY,10.1016/j.compscitech.2023.110122,D-PDMS,,,,,,,3.86,3.32,3.15,3.25,2.83,,,0.0184,0.0192,0.0176,0.0192,0.02,71.2323,,,,,,,,0.439543,Ceramic Materials,Conductor,PMOF,,,,,,0.0098,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.23,11.68,11.27,10.85,10.43,1.26756,,,0.06,0.0448,0.0456,0.0576,0.0768,,,,,,,,,,52.5655,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,92,202306,COMPOSITES SCIENCE AND TECHNOLOGY,10.1016/j.compscitech.2023.110122,D-PDMS,,,,,,,3.86,3.32,3.15,3.25,2.83,,,0.0184,0.0192,0.0176,0.0192,0.02,71.2323,,,,,,,,0.439543,Ceramic Materials,Conductor,PMOF,,,,,,0.0113,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.48,15.8,15.26,14.84,14.04,1.49876,,,0.0696,0.0504,0.0512,0.0704,0.0896,,,,,,,,,,48.7036,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,92,202306,COMPOSITES SCIENCE AND TECHNOLOGY,10.1016/j.compscitech.2023.110122,D-PDMS,,,,,,,3.86,3.32,3.15,3.25,2.83,,,0.0184,0.0192,0.0176,0.0192,0.02,71.2323,,,,,,,,0.439543,Ceramic Materials,Conductor,PMOF,,,,,,0.0125,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.36,23.66,22.34,21.92,21.37,1.69524,,,0.092,0.0608,0.0576,0.092,0.1312,,,,,,,,,,39.6043,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,92,202306,COMPOSITES SCIENCE AND TECHNOLOGY,10.1016/j.compscitech.2023.110122,D-PDMS,,,,,,,3.86,3.32,3.15,3.25,2.83,,,0.0184,0.0192,0.0176,0.0192,0.02,71.2323,,,,,,,,0.439543,Ceramic Materials,Conductor,PMOF,,,,,,0.0152,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.29,17.09,16.03,15.74,15.07,2.14625,,,0.1072,0.0704,0.0672,0.1016,0.1472,,,,,,,,,,37.8139,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,92,202306,COMPOSITES SCIENCE AND TECHNOLOGY,10.1016/j.compscitech.2023.110122,D-PDMS,,,,,,,3.86,3.32,3.15,3.25,2.83,,,0.0184,0.0192,0.0176,0.0192,0.02,71.2323,,,,,,,,0.439543,Ceramic Materials,Conductor,PMOF,,,,,,0.0174,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.19,14,12.81,12.52,12.1,2.42332,,,0.1352,0.092,0.0896,0.1344,0.184,,,,,,,,,,21.3619,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,92,202306,COMPOSITES SCIENCE AND TECHNOLOGY,10.1016/j.compscitech.2023.110122,D-PDMS,,,,,,,3.86,3.32,3.15,3.25,2.83,,,0.0184,0.0192,0.0176,0.0192,0.02,71.2323,,,,,,,,0.439543,Ceramic Materials,Conductor,PMOF,,,,,,0.0197,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.97,11.17,10.24,10.2,9.91,2.63038,,,0.144,0.0976,0.096,0.144,0.192,,,,,,,,,,12.9408,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,92,202306,COMPOSITES SCIENCE AND TECHNOLOGY,10.1016/j.compscitech.2023.110122,D-PDMS,,,,,,,3.67,3.46,3.53,3.32,3.1,,,0.018629,0.0191935,0.0191935,0.0191935,0.0191935,71.2323,,,,,,,,0.437,Ceramic Materials,Conductor,KPPMOF,Cr/Si/C/O,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.67,3.46,3.53,3.32,3.1,0.437,,,0.018629,0.0191935,0.0191935,0.0191935,0.0191935,,,,,,,,,,71.5783,,,,,,,,,,,,,,8.58,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
